"Time","ID","Category","Group","Event","Msg. Type","Priority","Ether Type","Src. MAC","Src. Vendor","Src. Int.","Src. Zone","Dst. MAC","Dst. Vendor","Dst. Int.","Dst. Zone","Src. IP","Src. Port","Src. Name","Src.NAT IP","Src.NAT Port","In SPI","Dst. IP","Dst. Port","Dst. Name","Dst.NAT IP","Dst.NAT Port","Out SPI","IP Protocol","ICMP Type","ICMP Code","RX Bytes","TX Bytes","Access Rule","NAT Policy","User Name","Session Time","Session Type","IDP Rule","IDP Priority","HTTP OP","URL","VPN Policy","HTTP Result","Block Cat","Application","FW Action","DPI","Notes","Message","HTTP Referer"
"10/20/2025 04:16:06","1370","Firewall Settings","Flood Protection","Possible TCP Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","00:11:22:33:44:55","CIMSYS","","","50.199.205.205","4433","","","","","185.93.89.31","47730","","","","","tcp","","","","40","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with TCP packet rate of 7/sec has ceased",""
"10/20/2025 05:48:58","1369","Firewall Settings","Flood Protection","Possible TCP Flood","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","23.221.236.134","443","","","","","50.199.205.205","2066","","","","","tcp","","","1500","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 23.221.236.134:443 dst: 50.199.205.205:2066",""
"10/20/2025 05:48:59","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","52.217.197.65","443","","","","","50.199.205.205","63652","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 52.217.197.65:443 dst: 50.199.205.205:63652 - rate: 1362/sec continues",""
"10/20/2025 05:49:01","1370","Firewall Settings","Flood Protection","Possible TCP Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","50.17.69.3","443","","","","","50.199.205.205","41822","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with TCP packet rate of 1/sec has ceased",""
"10/20/2025 06:09:54","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","23.197.177.183","443","","","","","50.199.205.205","6963","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 12241, 10168, 17763, 55529, 22752","Possible port scan detected",""
"10/20/2025 06:09:54","177","Security Services","Attacks","TCP FIN Scan","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","23.197.177.183","443","","","","","50.199.205.205","42005","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 12241, 10168, 17763, 55529, 22752, 6963, 42077, 53690, 13146, 42005","Probable TCP FIN scan detected",""
"10/20/2025 06:09:54","905","Firewall Settings","Flood Protection","Possible FIN Flood","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","23.197.177.183","443","","","","","50.199.205.205","25475","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible FIN Flood on IF X1 - src: 23.197.177.183:443 dst: 50.199.205.205:25475",""
"10/20/2025 06:09:55","909","Firewall Settings","Flood Protection","Possible FIN Flood Continues","Standard Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","50.225.154.140","8080","","","","","50.199.205.205","50218","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible FIN Flood on IF X1 - src: 50.225.154.140:8080 dst: 50.199.205.205:50218 - rate: 448/sec continues",""
"10/20/2025 06:09:56","907","Firewall Settings","Flood Protection","Possible FIN Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","23.13.145.132","80","","","","","50.199.205.205","28643","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible FIN Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with FIN rate of 8/sec has ceased",""
"10/20/2025 06:20:53","23","Security Services","Attacks","IP Spoof Detected","Standard Note Ethernet Network","Alert","2048","10:0D:7F:B9:D3:22","NETGEAR","X0","LAN","2C:B8:ED:C3:93:20","SONICWALL","X1","WAN","192.168.0.239","64516","","","","","208.67.222.222","443","","","","","udp","","","46","","","","","","","","","","","","","","","drop","","","IP spoof dropped",""
"10/20/2025 06:56:34","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","108.174.10.31","443","","","","","50.199.205.205","22275","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 62466, 38382, 12713, 38821, 40369","Possible port scan detected",""
"10/20/2025 07:03:19","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","44.207.222.123","443","","","","","50.199.205.205","17221","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 53541, 1108, 9481, 48477, 23785","Possible port scan detected",""
"10/20/2025 07:19:14","1369","Firewall Settings","Flood Protection","Possible TCP Flood","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","13.33.199.112","443","","","","","50.199.205.205","59524","","","","","tcp","","","1480","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 13.33.199.112:443 dst: 50.199.205.205:59524",""
"10/20/2025 07:19:14","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","54.208.34.115","443","","","","","50.199.205.205","8933","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 54.208.34.115:443 dst: 50.199.205.205:8933 - rate: 332/sec continues",""
"10/20/2025 07:19:15","1370","Firewall Settings","Flood Protection","Possible TCP Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","69.147.92.11","443","","","","","50.199.205.205","32854","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with TCP packet rate of 4/sec has ceased",""
"10/20/2025 07:27:08","1369","Firewall Settings","Flood Protection","Possible TCP Flood","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","13.33.74.84","443","","","","","50.199.205.205","18333","","","","","tcp","","","1480","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 13.33.74.84:443 dst: 50.199.205.205:18333",""
"10/20/2025 07:27:10","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","74.119.117.62","443","","","","","50.199.205.205","2267","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 74.119.117.62:443 dst: 50.199.205.205:2267 - rate: 353/sec continues",""
"10/20/2025 07:27:11","1370","Firewall Settings","Flood Protection","Possible TCP Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","168.119.141.105","80","","","","","50.199.205.205","80","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with TCP packet rate of 1/sec has ceased",""
"10/20/2025 07:35:50","1369","Firewall Settings","Flood Protection","Possible TCP Flood","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","151.101.129.16","443","","","","","50.199.205.205","45655","","","","","tcp","","","1496","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 151.101.129.16:443 dst: 50.199.205.205:45655",""
"10/20/2025 07:35:51","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","3.232.87.249","443","","","","","50.199.205.205","48357","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 3.232.87.249:443 dst: 50.199.205.205:48357 - rate: 801/sec continues",""
"10/20/2025 07:35:52","1370","Firewall Settings","Flood Protection","Possible TCP Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","65.60.2.162","911","","","","","50.199.205.205","443","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with TCP packet rate of 1/sec has ceased",""
"10/20/2025 07:36:51","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","23.197.177.183","443","","","","","50.199.205.205","23799","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 46127, 30816, 37003, 29975, 40750","Possible port scan detected",""
"10/20/2025 07:52:49","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","52.1.178.245","443","","","","","50.199.205.205","31770","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 5478, 4580, 42659, 38359, 14485","Possible port scan detected",""
"10/20/2025 08:11:00","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","157.240.245.8","443","","","","","50.199.205.205","58303","","","","","tcp","","","64","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 61197, 35215, 6049, 62011, 43162","Possible port scan detected",""
"10/20/2025 08:46:47","1369","Firewall Settings","Flood Protection","Possible TCP Flood","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","74.125.174.136","443","","","","","50.199.205.205","56746","","","","","tcp","","","1448","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 74.125.174.136:443 dst: 50.199.205.205:56746",""
"10/20/2025 08:46:48","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","8.2.108.117","443","","","","","50.199.205.205","52149","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 8.2.108.117:443 dst: 50.199.205.205:52149 - rate: 1061/sec continues",""
"10/20/2025 08:46:50","1370","Firewall Settings","Flood Protection","Possible TCP Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","8.2.108.117","443","","","","","50.199.205.205","60153","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with TCP packet rate of 1/sec has ceased",""
"10/20/2025 09:00:07","905","Firewall Settings","Flood Protection","Possible FIN Flood","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","34.107.165.188","443","","","","","50.199.205.205","60863","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible FIN Flood on IF X1 - src: 34.107.165.188:443 dst: 50.199.205.205:60863",""
"10/20/2025 09:00:08","909","Firewall Settings","Flood Protection","Possible FIN Flood Continues","Standard Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","35.196.203.209","443","","","","","50.199.205.205","24132","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible FIN Flood on IF X1 - src: 35.196.203.209:443 dst: 50.199.205.205:24132 - rate: 571/sec continues",""
"10/20/2025 09:00:09","907","Firewall Settings","Flood Protection","Possible FIN Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","3.232.87.249","443","","","","","50.199.205.205","54069","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible FIN Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with FIN rate of 27/sec has ceased",""
"10/20/2025 09:14:52","905","Firewall Settings","Flood Protection","Possible FIN Flood","Standard Message String","Alert","2048","04:7C:16:EB:60:81","MICRO-STAR INTL","X0","LAN","2C:B8:ED:C3:93:20","SONICWALL","","","10.0.0.74","51092","","","","","104.16.80.73","443","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible FIN Flood on IF X0 - src: 10.0.0.74:51092 dst: 104.16.80.73:443",""
"10/20/2025 09:14:53","909","Firewall Settings","Flood Protection","Possible FIN Flood Continues","Standard Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","18.207.22.24","443","","","","","50.199.205.205","8665","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible FIN Flood on IF X1 - src: 18.207.22.24:443 dst: 50.199.205.205:8665 - rate: 344/sec continues",""
"10/20/2025 09:14:54","907","Firewall Settings","Flood Protection","Possible FIN Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","52.207.39.87","443","","","","","50.199.205.205","27310","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible FIN Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with FIN rate of 10/sec has ceased",""
"10/20/2025 09:18:34","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","69.173.146.5","443","","","","","50.199.205.205","54539","","","","","tcp","","","327","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 17603, 39376, 9464, 31206, 44991","Possible port scan detected",""
"10/20/2025 10:15:02","1369","Firewall Settings","Flood Protection","Possible TCP Flood","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","23.3.75.79","443","","","","","50.199.205.205","60637","","","","","tcp","","","1500","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 23.3.75.79:443 dst: 50.199.205.205:60637",""
"10/20/2025 10:15:03","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","52.140.118.28","443","","","","","50.199.205.205","43231","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 52.140.118.28:443 dst: 50.199.205.205:43231 - rate: 1298/sec continues",""
"10/20/2025 10:15:04","1370","Firewall Settings","Flood Protection","Possible TCP Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","177.36.49.242","35733","","","","","50.199.205.205","443","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with TCP packet rate of 1/sec has ceased",""
"10/20/2025 10:16:48","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","177.36.58.121","443","","","","","50.199.205.205","43192","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 177.36.58.121:443 dst: 50.199.205.205:43192 - rate: 743/sec continues",""
"10/20/2025 10:17:51","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","177.36.59.27","12342","","","","","50.199.205.205","443","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 177.36.59.27:12342 dst: 50.199.205.205:443 - rate: 839/sec continues",""
"10/20/2025 11:22:04","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","35.149.219.101","23507","","","","","50.199.205.205","43489","","","","","udp","","","80","","","44","","","","","","","","","","","General UDP","NA","","Pkt is dropped. UDP scanned port list, 35238, 35236, 8186, 35239, 35235","Possible port scan detected",""
"10/20/2025 11:22:04","83","Security Services","Attacks","Port Scan Probable","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","35.149.219.101","23507","","","","","50.199.205.205","35246","","","","","udp","","","80","","","44","","","","","","","","","","","General UDP","NA","","Pkt is dropped. UDP scanned port list, 35243, 35231, 58872, 35244, 35230, 49482, 35245, 35229, 64942, 35246","Probable port scan detected",""
"10/20/2025 11:27:08","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","35.149.219.101","23507","","","","","50.199.205.205","25460","","","","","udp","","","80","","","44","","","","","","","","","","","General UDP","NA","","Pkt is dropped. UDP scanned port list, 44870, 44871, 44869, 47622, 44872","Possible port scan detected",""
"10/20/2025 11:27:08","83","Security Services","Attacks","Port Scan Probable","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","35.149.219.101","23507","","","","","50.199.205.205","44883","","","","","udp","","","80","","","44","","","","","","","","","","","General UDP","NA","","Pkt is dropped. UDP scanned port list, 44880, 44860, 20165, 44881, 44859, 3293, 44882, 44858, 20340, 44883","Probable port scan detected",""
"10/20/2025 12:07:39","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","52.206.109.60","443","","","","","50.199.205.205","47162","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 58650, 34949, 28842, 11423, 39229","Possible port scan detected",""
"10/20/2025 12:07:39","83","Security Services","Attacks","Port Scan Probable","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","52.206.109.60","443","","","","","50.199.205.205","7250","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 58650, 34949, 28842, 11423, 39229, 47162, 10256, 5436, 19050, 7250","Probable port scan detected",""
"10/20/2025 12:12:07","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","34.106.92.18","443","","","","","50.199.205.205","63408","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 52583, 11586, 18522, 32968, 4673","Possible port scan detected",""
"10/20/2025 12:12:07","83","Security Services","Attacks","Port Scan Probable","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","34.106.92.18","443","","","","","50.199.205.205","26385","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 52583, 11586, 18522, 32968, 4673, 63408, 41531, 1805, 14447, 26385","Probable port scan detected",""
"10/20/2025 12:13:09","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","34.106.92.18","443","","","","","50.199.205.205","53066","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 57840, 17164, 35308, 7732, 17250","Possible port scan detected",""
"10/20/2025 12:15:23","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","34.106.92.18","443","","","","","50.199.205.205","55406","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 22526, 54810, 50386, 20380, 65371","Possible port scan detected",""
"10/20/2025 12:17:11","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","73.253.131.154","28537","","","","","50.199.205.205","6815","","","","","udp","","","52","","","44","","","","","","","","","","","General UDP","NA","","Pkt is dropped. UDP scanned port list, 6819, 6816, 6814, 6817, 6813","Possible port scan detected",""
"10/20/2025 12:17:11","83","Security Services","Attacks","Port Scan Probable","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","73.253.131.154","28537","","","","","50.199.205.205","41653","","","","","udp","","","52","","","44","","","","","","","","","","","General UDP","NA","","Pkt is dropped. UDP scanned port list, 6819, 6816, 6814, 6817, 6813, 6815, 6818, 41658, 41654, 41653","Probable port scan detected",""
"10/20/2025 12:22:59","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","34.106.92.18","443","","","","","50.199.205.205","4773","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 13898, 42787, 17205, 25974, 1390","Possible port scan detected",""
"10/20/2025 12:41:54","1369","Firewall Settings","Flood Protection","Possible TCP Flood","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","23.221.236.140","443","","","","","50.199.205.205","27753","","","","","tcp","","","1500","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 23.221.236.140:443 dst: 50.199.205.205:27753",""
"10/20/2025 12:41:54","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","177.36.59.205","443","","","","","50.199.205.205","48646","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 177.36.59.205:443 dst: 50.199.205.205:48646 - rate: 504/sec continues",""
"10/20/2025 12:41:55","1370","Firewall Settings","Flood Protection","Possible TCP Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","177.36.55.180","443","","","","","50.199.205.205","44992","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with TCP packet rate of 1/sec has ceased",""
"10/20/2025 12:46:09","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","52.1.178.245","443","","","","","50.199.205.205","50996","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 16500, 50268, 35453, 36042, 51582","Possible port scan detected",""
"10/20/2025 12:46:09","83","Security Services","Attacks","Port Scan Probable","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","52.1.178.245","443","","","","","50.199.205.205","54734","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 16500, 50268, 35453, 36042, 51582, 50996, 29366, 36841, 26296, 54734","Probable port scan detected",""
"10/20/2025 13:01:40","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","193.24.211.57","65531","","","","","50.199.205.205","17271","","","","","tcp","","","46","","","44","","","","","","","","","","","General TCP","NA","","Pkt is dropped. TCP scanned port list, 17277, 17273, 17279, 17276, 17270","Possible port scan detected",""
"10/20/2025 13:01:40","83","Security Services","Attacks","Port Scan Probable","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","193.24.211.57","65531","","","","","50.199.205.205","17272","","","","","tcp","","","46","","","44","","","","","","","","","","","General TCP","NA","","Pkt is dropped. TCP scanned port list, 17277, 17273, 17279, 17276, 17270, 17271, 17275, 17280, 17274, 17272","Probable port scan detected",""
"10/20/2025 13:04:29","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","52.1.178.245","443","","","","","50.199.205.205","3841","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 64676, 60629, 40719, 57708, 18695","Possible port scan detected",""
